Type,Count,Avg_Total_Lat,Avg_Issue_Lat,Not_Taken,Mispredicted,Saturated,Location,Line Number,Line,Function,Assembly
IND,1,5.00,4.00,0,0,0,(null),0,(null),(null),(null)
IND,1,5.00,4.00,1,0,0,(null),0,(null),(null),(null)
IND,1,5.00,4.00,0,0,0,(null),0,(null),(null),(null)
IND,1,5.00,4.00,0,0,0,(null),0,(null),(null),(null)
IND,1,5.00,4.00,0,0,0,(null),0,(null),(null),(null)
IND,1,5.00,4.00,0,0,0,(null),0,(null),(null),(null)
IND,1,5.00,4.00,1,0,0,(null),0,(null),(null),(null)
IND,1,5.00,4.00,0,0,0,(null),0,(null),(null),(null)
IND,1,5.00,4.00,0,0,0,(null),0,(null),(null),(null)
IND,1,5.00,4.00,0,0,0,(null),0,(null),(null),(null)
IND,1,5.00,4.00,0,0,0,(null),0,(null),(null),(null)
IND,1,5.00,4.00,0,0,0,(null),0,(null),(null),(null)
IND,1,5.00,4.00,0,0,0,(null),0,(null),(null),(null)
IND,1,5.00,4.00,1,0,0,(null),0,(null),(null),(null)
IND,1,5.00,4.00,0,0,0,src/hotline/hotline.c,241,(null),get_perf_event_timestamp,ret 
IND,1,5.00,4.00,0,0,0,src/hotline/hotline.c,371,(null),process_software_buffer_up_to_ts,b #0x26d04c
IND,1,5.00,4.00,0,0,0,src/hotline/hotline.c,398,(null),process_aux_buffer,bl #0x26cdc0
IND,1,5.00,4.00,0,0,0,src/hotline/lat_map.c,103,(null),parse_and_insert_lat_entry,bl #0x2d16e0
IND,1,5.00,4.00,0,0,0,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/iter/adapters/enumerate.rs,80,(null),_ZN110_$LT$core..iter..adapters..enumerate..Enumerate$LT$I$GT$$u20$as$u20$core..iter..traits..iterator..Iterator$GT$4next17h6ae4d4bb8211729aE,bl #0x15ba7c
IND,1,5.00,4.00,1,0,0,src/hotline/bmiss_map.c,102,(null),parse_and_insert_bmiss_entry,b.eq #0x2cfac4
IND,1,5.00,4.00,0,0,0,src/hotline/btree.c,453,(null),btree_search,cbz x4  #0x2cfc3c
IND,1,5.00,4.00,0,0,0,src/hotline/btree.c,198,(null),btree_search,b #0x2cfc50
IND,1,5.00,4.00,0,0,0,src/hotline/btree.c,204,(null),btree_search,b #0x2cfb7c
IND,1,5.00,4.00,0,0,0,src/hotline/btree.c,508,(null),btree_node_set,bl #0x2d0080
IND,1,5.00,4.00,0,0,0,src/hotline/btree.c,554,(null),btree_set0,bl #0x2d0080
IND,1,5.00,4.00,0,0,0,src/hotline/btree.c,542,(null),btree_set0,b #0x2d085c
IND,1,5.00,4.00,0,0,0,src/hotline/btree.c,869,(null),btree_oom,ret 
IND,1,5.00,4.00,0,0,0,src/hotline/fname_map.c,29,(null),fname_compare,ret 
IND,1,5.00,4.00,0,0,0,src/hotline/fname_map.c,177,(null),update_filename_cached_entry,ret 
IND,1,5.00,4.00,0,0,0,src/hotline/fname_map.c,213,(null),va_to_file_offset,bl #0x2d32a0
IND,1,5.00,4.00,0,0,0,src/hotline/vec.c,55,(null),vector_size,bl #0x2d3560
IND,1,5.00,4.00,0,0,0,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/alloc/layout.rs,137,(null),_ZN4core5alloc6layout6Layout25from_size_align_unchecked18precondition_check17h9c887e8b84d39a88E,bl #0xb62950
IND,1,5.00,4.00,0,0,0,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/alloc/src/raw_vec/mod.rs,755,(null),_ZN5alloc7raw_vec20RawVecInner$LT$A$GT$10deallocate17hc5fd01f479b42647E,b #0x68ae88
IND,1,5.00,4.00,0,0,0,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ub_checks.rs,74,(null),_ZN5alloc7raw_vec20RawVecInner$LT$A$GT$14current_memory17hbf8969f73d2da585E,b #0x68af48
IND,1,5.00,4.00,0,0,0,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ub_checks.rs,75,(null),_ZN5alloc7raw_vec20RawVecInner$LT$A$GT$14current_memory17hbf8969f73d2da585E,bl #0x689a24
IND,1,5.00,4.00,0,0,0,/home/ubuntu/.rustup/toolchains/stable-aarch64-unknown-linux-gnu/lib/rustlib/src/rust/library/core/src/ub_checks.rs,75,(null),_ZN82_$LT$std..io..Lines$LT$B$GT$$u20$as$u20$core..iter..traits..iterator..Iterator$GT$4next17h7bb3bf1abf5df84dE,bl #0xa938cc
IND,1,5.00,4.00,0,0,0,library/std/src/sys/alloc/unix.rs,14,(null),_RNvCs691rhTbG0Ee_7___rustc11___rdl_alloc,b #0xb7fa0
IND,1,5.00,4.00,0,0,0,library/alloc/src/alloc.rs,93,(null),_ZN60_$LT$alloc..string..String$u20$as$u20$core..clone..Clone$GT$5clone17hdfc886ea4ed0be6dE,bl #0xc3148
IND,1,5.00,4.00,0,0,0,/usr/include/c++/11/bits/char_traits.h,399,"	return __builtin_strlen(__s);",_ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEC2IS3_EEPKcRKS3_.constprop.0,bl #0x243a50
IND,1,5.00,4.00,0,0,0,/home/ubuntu/rocksdb/memory/arena.cc,148,"  char* block = new char[block_bytes];",_ZN7rocksdb5Arena16AllocateNewBlockEm,bl #0x241240
IND,1,5.00,4.00,0,0,0,/home/ubuntu/rocksdb/memory/arena.cc,139,"    result = AllocateFallback(bytes, true /* aligned */);",_ZN7rocksdb5Arena15AllocateAlignedEmmPNS_6LoggerE,b #0x253360
IND,1,5.00,4.00,0,0,0,/usr/include/c++/11/bits/random.tcc,459,"      result_type __z = _M_x[_M_p++];",_ZNSt23mersenne_twister_engineImLm64ELm312ELm156ELm31ELm13043109905998158313ELm29ELm6148914691236517205ELm17ELm8202884508482404352ELm37ELm18444473444759240704ELm43ELm6364136223846793005EEclEv,b #0xa7bc
IND,1,5.00,4.00,0,0,0,???,0,???,_ZN4edgeL20fill_in_intermediateEPNS_19intermediate_symbolEPKNS_6symbolENS_29intermediate_symbol_options_eE.constprop.0,blr x3
IND,1,5.00,4.00,0,0,0,???,0,???,_ZN4edge22intellisense_operation25get_auto_complete_membersERPNS_22member_selection_entryERPNS_11scope_entryEPNS_4listIPNS_6symbolEEESB_SB_SB_NS0_16member_list_kindEbRbSD_SD_PSt3mapIS9_jSt4lessIS9_ESaISt4pairIKS9_jEEE,ldp x1  x0  [sp  #0xd8]
IND,1,5.00,4.00,0,0,0,???,0,???,???,???
IND,1,5.00,4.00,0,0,0,???,0,???,???,???
IND,1,5.00,4.00,0,0,0,???,0,???,???,???
IND,1,5.00,4.00,0,0,0,???,0,???,???,???
IND,1,5.00,4.00,0,0,0,???,0,???,_ZN4node8profiler14StartProfilersEPNS_11EnvironmentE,b.eq #0x1091614
IND,1,5.00,4.00,0,0,0,???,0,???,_ZN12v8_inspector16V8DebuggerScript6CreateEPN2v87IsolateENS1_5LocalINS1_5debug6ScriptEEEbPNS_19V8DebuggerAgentImplEPNS_17V8InspectorClientE,bl #0x17e6040
IND,1,5.00,4.00,1,0,0,???,0,???,_ZN2v88internal4wasm7fuzzing12_GLOBAL__N_113WasmGeneratorILNS2_27WasmModuleGenerationOptionsE3EE5memopILNS1_10WasmOpcodeE40EJEEEvPNS3_9DataRangeE,ldr x22  [x20  #8]
